web_scraper_order,web_scraper_start_url,title,content,author_or_gender_area
"1779466789-286","https://www.dcard.tw/f/partner_selection_criteria/p/260768436","#異性 #異性#女友#人生伴侶","#異性 #異性#女友#人生伴侶AMao[關於我]
地區：台中
年齡：29
身高/體重：180/75-80（有在健身身體還算結實
收入：120+
外貌：斯文、巴掌臉、常被說只有25歲🥹(會噴香水
個性：隨和、分享慾強、懂得傾聽。
興趣：
1.國外旅遊(有日本自助旅遊經驗、也有自駕經驗）
2.Steam 偶爾打打合作遊戲
3.探店 喜歡日式風格的小店
4.休假喜歡開車上山看風景拍拍照（最近考慮上武嶺）
5.聽音樂、演唱會（以前是玩樂團的、會唱日文歌 同時徵求日K好夥伴👍）
6.健身、或偶爾打打羽球
感情：兩任（已無聯絡）
優點：尊重女生（對肢體接觸的界線很嚴格）、情緒穩定有禮貌、有責任感、吵架會主動道歉緩和氣氛、替他人著想、喜歡製造驚喜給另一半（喜歡一起過節日）。
其他：不菸不賭偶爾酒、生不生小孩尊重女生意願（我這邊有親戚叫你生我會叫他閉嘴🥹
［希望妳］
年齡：32⬇️
BMI：24⬇️（喜歡的身高比較矮有健康腰身的女生🥹
地區：中部優先、其他地區也可先聊聊看
收入：養得活自己就行。
其他：要會化妝、有基本禮貌、遇到問題或爭吵願意溝通。

目前大概先這樣、有其他想問的歡迎私訊或底下留言、有空我都會回覆，感謝看到這邊🥹祝大家最近尾牙抽獎都有老祖宗保佑🙏異性人生伴侶女友","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779466794-287","https://www.dcard.tw/f/partner_selection_criteria/p/260769495","#同性 #桃園 生活需要新的刺激","#同性 #桃園 生活需要新的刺激S香腸配蒜頭嗨🖐 上一篇文已是去年發的，謝謝這個平台讓我認識到見面後平時也能瞎聊分享生活的朋友。

新的一年也想再嘗試往前走，結交不同領域的朋友，自己本身是桃園人、31歲、180公分、90公斤、1號，已購入房子目前房貸剩下2年多就結束，未來沒有打算購入汽車。

談起興趣，偶爾會購入喜歡的盲盒或是公仔，也滿喜歡玩遊戲或是看看植栽的，假日通常都是自己料理三餐，若有機會我們也可以一起共餐🙂，目前重點比較放在交友上，對於戀愛保持順其自然的想法。最近也迷上用丙烯馬克筆畫畫。

工作方面我單純只是一個能負擔家用及房貸的早8晚4的藥物成份鑑定的研發人員，因此，希望你也是能照顧好自己的人，不同領域也沒關係，希望來信的你三觀正常情緒穩定。

若真的有機會往彼此的距離前進一步，希望你情緒穩定、不是一個會搞消失的人、有自己的朋友圈、也能把自己照顧好，最重要的是能跟我分享你的生活，我會盡可能的給予情緒價值的。

附上一些與生活相關的照片：

卡友的歐米鴨給
同性桃園交友","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779466799-288","https://www.dcard.tw/f/partner_selection_criteria/p/260770765","#異性 #異性#異性#徵穩定伴侶","#異性 #異性#異性#徵穩定伴侶B一個普通的大學生生活非常單純，平時就是公司住家兩點一線，基本沒機會認識異性朋友，
假日偶爾出門看電影和吃飯或是，希望有機會認識同樣尋找認真交往對象的妳

(自我介紹)
🌱座標：高雄
🌱年紀：26
🌱身高體重：172/110
🌱學歷：私大碩士
🌱職業：工程師
🌱年收入：75萬以上
🌱個性：成熟穩重、不熟的偏外向，熟人偏外向
🌱興趣：聽音樂、看劇、看動畫、喝茶
🌱生活習慣：不菸不酒無刺青，無不良嗜好
🌱其他：有房市值約1000萬以上(樓下就有捷運站)

(期望的對象)
🌱座標：南部
🌱年紀：小我6歲至大我2歲
🌱外表：長相和身高完全不在意，希望是長髮，身材微胖以上
🌱經濟：有正職工作，有基本理財觀念，每月存一點點錢可以應付急需等等的
🌱個性：內向沉穩和活潑開朗皆可
🌱其他：希望遇到問題的時候可以好好溝通，不要一遇到問題就大吵或冷戰異性徵伴侶單身擇偶","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779466805-289","https://www.dcard.tw/f/partner_selection_criteria/p/260772417","#異性 #異性 想先從朋友開始","#異性 #異性 想先從朋友開始V沐沐收到很多私訊，我回不完了，謝謝大家，我先關私訊

🍂關於我🍂
地區：雙北
年齡：1996
身高體重：162/47
職業：護理
個性：慢熟、偏被動、需要自己的空間跟時間
興趣：閱讀、旅遊、看展覽、博物館、打電動

🌴關於你🌴
地區：雙北
年齡：29-35
身高體重：175以上，BMI在正常值內
學歷：大學大專畢業
個性：不要把話悶在心裡，有話直說，遇到事情可以理性討論，希望有非跟團的出國經驗
興趣：和我有相同和不同興趣都可以，有不同興趣也很有趣，可以帶我看看不同的世界

不菸不吃檳榔不約砲，可小酌","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779466811-290","https://www.dcard.tw/f/partner_selection_criteria/p/260773093","#同性 #同性 失戀一段時間想交朋友散心","#同性 #同性 失戀一段時間想交朋友散心I包漢堡【自我介紹】
年齡：30
身高體重：177/ 76
職業：汽車業務

個性：比較木訥不太善於表達，算是很真心的付出我想要的人事物

興趣：有養一隻貓、喜歡抱抱、出門走走晃晃、對展覽很有興趣
       
剛搬回來台中沒有多久，就遇到失戀及工作壓力各種問題，變得不是很開心，想說30歲了，這些挫折不知道會封閉我多久，不積極一點的話，我也會很擔心之後是一個人生活，台中海線人

【擇偶條件】
年齡：35以下皆可
身高體重：BMI正常就好、肉肉的話要看感覺

個性：休假願意出門走走的人、不出門也可以在家一起追劇擁抱、可以一起變好的人

興趣：皆可，我沒有試過的也可以嘗試學習看看

主要先以交朋友為主，如果有機會的話可以一起走下去
真的不太會表達，不知道會不會說明的不夠清楚或太糟糕","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779466816-291","https://www.dcard.tw/f/partner_selection_criteria/p/260773316","#異性 #異性 #異性 找穩定交往的女友","#異性 #異性 #異性 找穩定交往的女友國立臺中教育大學【自我介紹】
年齡：26
月薪：7萬3（年收約120萬含副業）

身高體重：185/85
職業：公職人員
家裡也有自己的家族事業

座標：台中
個性：情緒穩定、善良、喜歡逛百貨公司、運動、健身

經濟狀況：
有車，有房，未來想換大間一點的房

【條件】
年齡：不拘
身高體重：不拘（身高體重正常即可）
居住地：台中
個性：善良、無不良嗜好
興趣：活潑 健談 可以一起聊天 、放假沒事可以一起出門
<img alt=""sticker"" loading=""lazy"" decoding=""async"" data-nimg=""intrinsic"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" srcSet=""https://megapx-assets.dcard.tw/images/6390a841-db79-4c2b-901c-41cb2c5eacea/160.webp 1x, https://megapx-assets.dcard.tw/images/6390a841-db79-4c2b-901c-41cb2c5eacea/320.webp 2x"" src=""https://megapx-assets.dcard.tw/images/6390a841-db79-4c2b-901c-41cb2c5eacea/320.webp""/><img alt=""sticker"" loading=""lazy"" decoding=""async"" data-nimg=""intrinsic"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" srcSet=""https://megapx-assets.dcard.tw/images/73ec3d7d-9b05-470b-a32a-7d6e7f714d9b/160.webp 1x, https://megapx-assets.dcard.tw/images/73ec3d7d-9b05-470b-a32a-7d6e7f714d9b/320.webp 2x"" src=""https://megapx-assets.dcard.tw/images/73ec3d7d-9b05-470b-a32a-7d6e7f714d9b/320.webp""/>異性感情愛情交友台中",""
"1779466822-292","https://www.dcard.tw/f/partner_selection_criteria/p/260773479","#同性 #同性 徵穩定伴侶","#同性 #同性 徵穩定伴侶H哈嘍自我介紹：
年齡：19
座標：桃園
性別：女
外表：中長髮、身高167
興趣：喜歡打爵士鼓跟彈吉他，很喜歡音樂
MBTI：INTP
狀態：在學中 但有打工
性格：有點慢熱，但熟了會變很活潑！
0～1：0.4，但都可以接受


期待你
性別：女
座標：雙北或桃園都行
年齡：18～22
外表：中／長頭髮皆可
個性：喜歡分享生活、成熟
狀態：情緒穩定就好
期望是PPL

可以多來找我聊天分享日常！同性感情尋找","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779466827-293","https://www.dcard.tw/f/partner_selection_criteria/p/260773612","#異性 #徵友#異性","#異性 #徵友#異性B查無此人【基本資料】
年齡： 21歲
身高：175
座標：台北
星座：牡羊
血型：A
MBTI: ISFJ
職業：現在是大四學生 平時有時候會打工
【關於我】
個性算是蠻有責任感的，不喜歡搞消失或冷戰，本人母單想說來這邊找找看有沒有適合的異性
【平時興趣】
喜歡打籃球、健身、追劇、看電影、看棒球跟籃球比賽、動漫
【希望妳】
1. 生活圈在雙北為主 方便之後見面相處。
2. 年齡不拘
3.身高體重正常即可
4. 個性善良 願意分享生活鎖事
5.如果有共同興趣很加分，沒有也沒關係，我們可以互相分享彼此的世界

有興趣的話可以直接私訊我 
看要換照片還是ig徵友異性感情愛情交友","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779466832-294","https://www.dcard.tw/f/partner_selection_criteria/p/260773778","#異性 #徵伴侶 為生活點盞燈","#異性 #徵伴侶 為生活點盞燈Z曾牛嗨 小弟35歲 在這已算大齡
但還是想抱有交友希望

國營單位上班，師級 年資七年
生活算規律也穩定，
不是工作狂，但該認真的時候會認真。

175cm/74kg
座標是北北基

平常喜歡看電影，類型從商業片到推理片都看，
也喜歡安排小旅行，走走不一樣的城市、吃在地美食。

假日如果沒出門，
可能是打麻將、玩 Switch，
或單純在家放空充電。

個性偏理性，喜歡推理、分析事情，
但相處起來不嚴肅，熟了會聊天、會開玩笑。

想認識一個能分享日常的人，
從聊天開始，慢慢了解彼此，不急著給關係貼標籤。


💛 關於我想找的另一半

年齡大概 25–35歲之間，
不需要完美，只希望是願意溝通、好相處的人。

地點：只要火車能到 有心維持 都不是問題

喜歡有自己生活重心，
對世界保持一點好奇心，
不管是電影、旅行或其他興趣，都能一起分享。

比起外表，更在意情緒穩定與尊重彼此，
有想法但不強勢，能好好說話、好好相處。

如果你也嚮往踏實又不無聊的關係，
歡迎私訊聊聊，看電影片單也可以😄

如果能一起聊國漫 那就再好不過了～～
希望有緣認識這這樣的妳

為了有圖文並茂感 
來個小題目","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779466838-295","https://www.dcard.tw/f/partner_selection_criteria/p/260775080","#異性 #異性 #喜歡日本 #棒球 #排球 找人生好隊友😇","#異性 #異性 #喜歡日本 #棒球 #排球 找人生好隊友😇LDuncan如題
想找一個跟我興趣愛好差不多的另一半
當然也不用設限 若不排斥我的愛好 也可以聊聊看

關於我
- 年紀：31歲
- 地區：台北
- 身高體重：170 / 7X 
- 外表：戴眼鏡 肉肉的 不帥但應該不算醜吧(?)
- 職業：軟體業客戶經理
- 薪資：70-80(含副業破百) / 今年主業有機會破百
- 財產：有一台車 / 住家裡，家裡有房
- 興趣：排球/棒球/美食/唱歌/去日本玩
   平常沒事就是看棒球(中職日職都看，很常進場)，運動的話一週會打1-2次排球，偶爾重訓。喜歡跟朋友吃飯跟唱歌喝喝小酒，只要有吃飯唱歌局一定出現。日本的話，曾經去日本打工度假過，原本是每年都會去日本一次，現在進化成一年去個3.4次，然後每年必去福岡(打工度假的地方，又是我支持的球隊所在地)。
- 戀愛觀：
   因為只交過一任女朋友，且已經是學生時期的事了，所以嚴格說起來沒什麼戀愛經驗值。我不太喜歡太黏膩的愛情，希望彼此給彼此空間。可以一起完成很多事，但又可以彼此把自己顧的很好，不用為對方操心。我是想要有家庭的人，希望妳也是想要組建一個家的人～

——
關於妳
- 年紀：比我小或差不多
- 地區：北部為主
- 身高體重：不要太高太重都好
- 外表：順眼即可，比較喜歡可愛型的女生
- 職業：正常工作就好
- 薪資：能自己養活自己就好
- 財產：不限
- 興趣：都好，可以一起交流
- 戀愛觀：也想要組織家庭為目的，並大部分認同我的觀點即可

很怕被認親但還是附上一張側拍，如果有興趣，歡迎私訊我聊聊唷！","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779466843-296","https://www.dcard.tw/f/partner_selection_criteria/p/260775142","#異性 想找有共同人生目標的人","#異性 想找有共同人生目標的人J一口酥曾經發過交友文，但目的沒有寫得很明確，收到很多不那麼合適的來信，因此又發第二篇
 
年齡：28
身高體重：160/59,體重很重但大家都說看不出來
學歷：清交學碩
職業：工程師
興趣：唱歌 看YT 很喜歡好味小姐
年收：大約100
地點：新竹

<自我介紹>
之前上過教練課,現在有健身的習慣
一周會去3-4次
但動作可能不是很標準，比較像是養成運動習慣
有爬過百岳，蠻喜歡的，但還是先從兩天一夜就好，上河大約是0.9
有體驗過潛水，但好像不是那麼喜歡
未來還想試試滑雪

很喜歡唱歌,可以兩個人去KTV唱四小時
自己去要付兩個人的錢,所以還是得找個人去
我喜歡聽老歌,覺得老歌還有很多還沒探索的
所以新歌幾乎是沒有聽
如果你很喜歡周華健那更好
我好喜歡但男生的歌好難唱

很喜歡男生穿襯衫,或POLO衫加長褲
乾乾淨淨俐落專業的樣子

我喜歡出國玩,但只是小資族,也沒富爸媽
只能靠自己存錢出國玩
之後想嘗試去義大利自助
也想試試獨旅,找到人一起去比規劃旅程還難
但還沒有勇氣
如果未來有伴那就好了!

我是中部人在新竹工作
很想回中部,但這邊的薪資CP值讓我腳麻了
(是CP值,總額仍是小資)
如果你是新竹到雲林以內的人,那很好
因為這樣有機會回中部哈哈

我喜歡打麻將,但都只跟家人打,打不大50/20而已,希望你會打,這樣我們就不會發生3缺1的窘境了

<希望你>
年齡：+5～-2
身高體重：173～/72以上
個性：可以融入社會,不會用髒話問候人,有禮貌落落大方,會打理自己每天刮鬍子,乾乾靜靜
職業：喜歡會打程式的,覺得很厲害
加分項：喜歡穿襯衫,喜歡老歌而且會唱歌,中部人,喜歡且會打麻將,但只跟認識的玩

來信防罐頭
希望你能跟我分享有沒有結婚計畫，幾年內？
有沒有想生小孩

雖然感情沒那麼容易，但如果未來目標比較一致，應該可以減少一些磨合

希望來信附上照片，如果目標比較接近以及有興趣認識，會回覆訊息","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779466849-297","https://www.dcard.tw/f/partner_selection_criteria/p/260776607","#異性 明天我生日 許個願 找到一個伴","#異性 明天我生日 許個願 找到一個伴M旻天過後關於我
性別：男
年齡：23
身高/體重：177cm / 85kg（偏壯帶點肉感，抱起來很有安全感😏）
工作：護理師（會照顧人，也懂得傾聽）
星座：水瓶座 
MBTI：ENFJ
個性：溫暖又有耐心，偶爾有點調皮和奇思妙想；喜歡與人互動、分享，也能靜靜陪伴
興趣：健身、看電影、旅行、探索咖啡廳、美食，也喜歡小遊戲和桌遊；偶爾會有些天馬行空的點子想實現

關於妳
年齡：18～28
身高：150～175
外貌：自然就好，不用刻意打扮，但有氣質和笑容加分✨
經濟：獨立或有規劃，最重要的是對生活有熱情
	•	喜歡一起聊天、分享日常，也能默默陪伴
	•	幽默感佳，能一起笑、也能互相安慰
	•	願意偶爾接受我的小調皮（保證不會太壞😎）
	•	對未來有想法，想一起成長、探索更多可能
	•	能欣賞小小奇怪的創意點子，不會覺得我太「水瓶怪」
	•	喜歡被照顧的同時，也能照顧別人

偷偷說
如果你也喜歡小確幸、咖啡廳日常，或是偶爾想被人貼心照顧，那我們應該會很合拍😉生日感情異性交友擇偶條件","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779466854-298","https://www.dcard.tw/f/partner_selection_criteria/p/260776788","#同性 #同性 #長期伴侶 #朋友","#同性 #同性 #長期伴侶 #朋友oiiai*想認識朋友或陪伴一生的人
【自我介紹】

年齡：19
身高體重：162/49～52
出沒地：台中、澎湖
性別：boy
MBTI：infp
興趣：唱歌（不好聽）喜歡窩在家中的被被玩遊戲、滑手機，遊戲以手遊為主，追動漫，跟朋友出門當瘋子

學歷：大學1年級（沒有考到頂大🥲快薯條了🫠

性格：慢熱、警惕性有點高，但熟了之後你會發現我很抽象，頭像是我本人，有重要的事還是會有200%的認真態度。戀愛後會很黏人、神經質、缺愛，但只要愛上就很專情，尊重彼此（把自己缺點爆完了(;´༎ຶД༎ຶ`)人都嚇跑了

未來：有明確的規劃，會依照我讀的科系繼續前進

不抽煙、吃檳榔、酒小酌一點，不會發酒瘋

聊天解鎖更多（其實只是想不到打什麼

【希望你】

身高：170⬆️BMI在正常範圍
不菸、不檳榔、一起小酌抒發情緒
可以跟我一起抽象，一起玩遊戲，一起做喜歡的事
不冷暴力、不要什麼都不說就突然消失
想到再補充
.
.
.
最後我想說，我想找可以長久的對象，先聊天確認彼此的適合程度，可以磨合但不是盲目順從與包容

歡迎大家來找我聊天，超想認識你們
我已經準備好被炮了

發個日常照片
滑下去前請三思不要被嚇到",""
"1779466859-299","https://www.dcard.tw/f/partner_selection_criteria/p/260777051","#異性 徵台南或高雄的朋友","#異性 徵台南或高雄的朋友國立成功大學關於我：
年紀：26-28 歲 
身高：173-176 cm 
體重：63 kg 
年收：工作100+ 
學歷：頭上這間碩士 
職業：南科工程師 
身材：手臂肌肉線條+青筋、胸肌腹肌 
容貌：可以期待不會讓妳失望、皮膚很好 、內雙、黑髮 
個性：情緒很穩定、會給情緒價值、有耐心、不黏人，會有自己的生活、很溫柔溫和、沒有路怒症、替別人著想、善良、有時候會焦慮（很少），但自己會處理好、有上進心、早上會懶在床上不想去上班、會看著對方眼睛專心聽對方講話、會傾聽、給予對方空間 
興趣：打球、看電影、看劇、散步、吃好吃的食物😋、能下班後下廚、無不良嗜好、學其他領域的知識、愛貓咪 


希望的女生朋友： 
年齡：23-28 
身高：162以上 
地點：台南、高雄 
學歷：大學以上 
職業：正常 年收：80+，要穩定 
身材：正常，有線條佳 
容貌：雙眼皮、皮膚白佳 
個性：善良、主動、愛笑、上進、可以講話直接，不會讓我猜、分享慾高、能替對方著想、有自己的生活、如果有情緒在，就抒發出來吧，我願意接納、傾聽跟理解，不管是好是壞的情緒，不要憋著，也不用擔心影響到我哦，我能hold住我的心情、焦慮也沒關係哦，放心告訴我。因為遇過一任有很多情緒，後來做過很多功課，才敢說上面那些。 
興趣：有休閒運動可以加很多分、無不良嗜好、喜歡貓咪 

有興趣認識可以等我回覆後，再請您開私訊，這樣您的私訊才不會被其他人灌滿，謝謝～ 

請多指教囉

附上我很喜歡吃的冰🤩異性台南交友朋友",""
"1779466865-300","https://www.dcard.tw/f/partner_selection_criteria/p/260777297","#異性 #異性 #人生隊友 認真找人生最後一位伴侶","#異性 #異性 #人生隊友 認真找人生最後一位伴侶K摩羯男孩關於我～～
年齡：27
地區：雙北/桃園
學歷：台科碩士
工作：電子工程師
年收：130+
身型：178/70
外貌：韓系穿搭 、乾淨、屬於耐看型吧～(可互換照片)
個性：ENTJ 但熟了比較E，專情、情緒穩定、負責、願意嘗試新東西，有被說過悶燒～

興趣：球賽、唱歌、打牌、運動(一週兩練)、YT
人生夢想很簡單，希望能跟另一半一起打拼創造一個家～
不菸不約偶爾小酌

希望你是～
年齡：22～29
地區：台中以北
身型：正常就好～
學歷：大學畢業
工作：有穩定工作
加分項：和我有共同興趣 沒有也沒關係 可以共同創造
歡迎真心想走向婚姻家庭的妳快來私訊～異性隊友另一半擇偶","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779466870-301","https://www.dcard.tw/f/partner_selection_criteria/p/260571121","#異性 29歲機師的相親自救帖","#異性 29歲機師的相親自救帖理性的愛到死本人長期在國外求學+工作，畢業之後單身多年，決定回來求職找未來的另外一半～

自我介紹：
台北人，我身高174 體重60，皮膚偏白，不菸不酒不黃不賭，感情經歷兩段，一段一年半，一段四年。
興趣愛好挺廣泛的，基本上什麼都願意嘗試，玩得比較多的是滑雪，單/雙板加起來雪齡大概四年多，什麼遊戲都愛玩，偏向於電腦遊戲，以前LoL是好幾年的大師+打野選手，喜歡做飯做甜點，媽媽生日剛給她做了一個紅絲絨乳酪蛋糕，我興趣愛好也很容易被另一半所影響，你喜歡的東西我都願意做嘗試。
大學讀的是比較有名的物理系所（US前20），碩士在同個學校轉資訊相關，讀碩士的時候考了五個飛行執照一路考到教官（flight instructor)階級，未來也會繼續在航空業。
目前本人有的資產大概是美股帳號的74萬刀+現金10萬，我也喜歡炒股，2025年淨收益是10萬（附一張美股帳號的截圖）
我們家的淨資產大約在1.5-2億台幣，房地產偏多浮動比較大，我是獨生子。


我期望的妳：
有相似的興趣愛好或是經歷，對未來有規劃，做事認真負責，感情經歷單純。
年齡29以下 體重不要過胖，身高無要求，家境小康（家裡4000萬+，或是自己年120萬+）主要是希望兩個人在消費上不要有過大的落差，也不想讓我的消費習慣造成妳的壓力

希望妳私訊的時候能發一段自我介紹跟照片，我們互換照片，感謝妳讀完！

———
4更
之後等四月回國再找了，現在先不認識人了。機師感情愛情交友台北",""
"1779466876-302","https://www.dcard.tw/f/partner_selection_criteria/p/260777649","#擇偶心得 擇偶帖大火後 一個月總結","#擇偶心得 擇偶帖大火後 一個月總結理性的愛到死擇偶條件板理性的愛到死25/12/30#異性 29歲機師的相親自救帖本人長期在國外求學+工作，畢業之後單身多年，決定回來求職找未來的另外一半～自我介紹：台北人，我身高174 體重60，皮膚偏白，不菸不酒不黃不賭，感情經歷兩段，一段一年半，一段四年。興趣愛好挺廣泛的，基一更
真的沒有要認識人了 我最近很忙 拜託別私聊了 愛妳們
—————
跨年前發了一篇擇偶板，跟大約15個女生交流過，先說下幾段失敗經歷吧。
1.
25歲富二代，聊了好一陣子，但是我有點太直男講錯話了，對方直接下頭不見了，對方屬於那種很樂衷於政治與司法相關的人，有時候都是在聽她單方面發表她的想法，有點插不上話，屬於頻率沒有對上的那種。

2. 
23歲很會讀書的律師妹妹，網路上聊了一天後，對方提出邀約，吃完一頓很好吃的日料後，就….沒有後續了。
感想是，本人很善良很好聊，但好像兩邊好像沒有火花？
———
律師妹妹看到貼文後給我的長相評7（我自己覺得是5），本人在B33


3. 
30歲待業，同上，只聊了一天就約出來了，但這位吃了我9200（不包括我的部分），然後一直要把我往她家引，一直在說服我住她家幫她付房租。
對我的資產配置插手畫腳，希望我把投資美股的錢拿去台北買房。 
見完一面就跑了，有點嚇人。

4. 忘記幾歲的音樂老師，工作是1對1的音樂教室老師，熱烈聊了四五天之後，對方要求我再發一張照片，發完之後人就不見了。
抱歉我醜。

5. 柴犬認識的26碩二，一開始表現出對我有很強烈的興趣，後來被我發現才分手幾天，然後在我的幫忙下跟前任復合。
剛分手的可以不要來找我嗎…

6. 忘記幾歲的女生，給了我一長串介紹後，很熱烈的跟我聊，但是一問到職業就避而不談，在聊了兩天之後，問職業還是不願意回答，她說如果講她的職業很好人肉她，我又不是變態…直接果斷放生，這個也是浪費了很多時間在純聊天，感覺有點花太多時間在沒必要的人身上



其他還有很多在發照片這階段沒看上我，或是我沒看上對方的。
也有很多主動來敲我，但是沒有自介也沒照片，就來一句嗨，那種不看擇偶帖純打招呼的也會讓人失去想認識的衝動。
過了兩個禮拜當客服的日子後，就有點擺爛不想認識人了，之後把重心移到股票上，反而在這個月賺了16萬美，也是挺搞笑的。


2/3要回美國了，等四月回來工作定居後再上來找找有緣人了，祝大家在2/14以前脫單。交友感情愛情閒聊",""
"1779466881-303","https://www.dcard.tw/f/partner_selection_criteria/p/260777744","#異性 #異性  #新的一年找另一半 #先從朋友開始～","#異性 #異性  #新的一年找另一半 #先從朋友開始～AEricc【關於我】
1. 性別：男
2. 年齡：23
3. 座標：台中人、現在在北部唸書（預計明年畢業）
4. 學歷：國立商碩
5. 理財：有在投資台股美股、ETF

👔外表
• 185/78
• 內雙眼皮，髮型是清爽短髮，會基本穿搭
• 外表應該算一般，可交換照片

🙎‍♂️個性
• INFJ/慢熟/獨立/溫柔/上進/體貼/隨和/會給情緒價值，剛認識的時候可能會比較害羞。話不多，熟了才漸漸放得開
• 微戀愛腦 對喜歡的另一半願意付出
• ﻿遇到問題會溝通，不會冷暴力

🏃興趣
• 可動可靜，愛看迷因、搞笑影片
• 喜歡吃美食，而且不挑食，好吃的都會吃😋
• 有運動習慣，喜歡騎腳踏車、打籃球、慢跑，常常參加馬拉松
• 喜歡旅行，目標是人生能環遊世界
• 喜歡看中華職棒，喜歡🐘跟🦁

❤️感情相關
• ﻿﻿大學有一段感情（一年）
• ﻿﻿金錢觀：AA或AB 不喜歡錙銖必較

💗感情觀
• ﻿﻿希望是能互相鼓勵、一起成為更好的人的關係
• ﻿﻿希望另一半可以和異性保持距離，但不會去特別干涉另一半的交友圈
• ﻿﻿希望未來和另一半遇到摩擦時願意溝通、磨合，而不是冷暴力

—

【理想型】﻿
⬇️基本條件如下
1. 性別：女
2. 年齡範圍：22~24
3. 外表：中上即可 不要太胖or太瘦 會打扮自己
4. 座標：北北基 台中
5. 學經歷：學士畢即可，但希望也是碩士生
若有工作：無要求，不要做偏的即可～

【個性與價值觀】
• ﻿﻿有生活重心和職涯規劃，並有目標的前進
• ﻿﻿不隨便消失，﻿﻿能清楚表達內心的想法，但也要尊重他人想法，遇到問題時願意溝通，不冷戰
• ﻿﻿情緒平和穩定，願意傾聽分享
﻿﻿﻿﻿ • ﻿交友圈與感情史單純，並且專情且懂得避嫌
• ﻿﻿個性溫柔善良體貼，對父母孝順

也謝謝看到這邊的你～希望大家都能找到理想的另一半，若有興趣可以私訊～
也可以提供簡單的自介 讓我更方便的認識你～異性另一半女友","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779466887-304","https://www.dcard.tw/f/partner_selection_criteria/p/260779088","#同性 喜歡大胖男生（更）","#同性 喜歡大胖男生（更）一塊糕【自我介紹】
年齡：34
身高體重：170/65
職業：電子業-作業員
個性：假E人（本人有點被動）
興趣： 看影片，發呆，思考人生
星座：你想得到的12支星座（跟歐洲神話的有關係，最具代表角色，小孩，包布屁，有翅膀，會祝福人類愛情願望角色之一）
生肖：頭上有兩隻角跟有下鬢鬚的動物
血型：最火爆陽剛的血型

【擇偶條件】
年齡：25~40

身高體重：168~180/100+以上

個性：不拘

興趣：不限制，聊得來就好

（BDSM就謝囉，我沒這方面需求）
（人夫也謝囉，請好好照顧妻兒）

有照歡迎交換，請你自己也自備，請勿無照駕駛感謝

住雙北或桃園者佳

求胖胖男認養🥺

有好多心事說不出口

過年期間我有空需要大胖胖的安慰~
快來安慰我的心靈

更：
請大方主動一點，要問什麼都可以，不要你主動提意然後又要要求對方先，請配合點。<img alt=""sticker"" loading=""lazy"" decoding=""async"" data-nimg=""intrinsic"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" srcSet=""https://megapx-assets.dcard.tw/images/f0616a40-02c1-483a-a5a7-4acfd849b7b5/160.webp 1x, https://megapx-assets.dcard.tw/images/f0616a40-02c1-483a-a5a7-4acfd849b7b5/320.webp 2x"" src=""https://megapx-assets.dcard.tw/images/f0616a40-02c1-483a-a5a7-4acfd849b7b5/320.webp""/>同性男生男友",""
"1779466892-305","https://www.dcard.tw/f/partner_selection_criteria/p/260780594","#異性 我想找","#異性 我想找S𛁆S擇偶條件板𛁆5/5#異性 我想找互相陪伴的人| 關於我，・學歷：台大畢業、日本留學過，現職：航空業→文旅→學術界（預計），・年齡：24~25，身高/體重：176/68，戶籍：台北市（民生社區），・個性：一開始慢熱，之後會搞笑，相處輕鬆；學術傾向異性台北感情交友徵","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
