web_scraper_order,web_scraper_start_url,title,content,author_or_gender_area
"1779460303-190","https://www.dcard.tw/f/partner_selection_criteria/p/261156561","#異性 尋找一起進步的對象","#異性 尋找一起進步的對象VXylopho追蹤3 月 23 日 00:59目前生活圈在台中居多～
年齡：22
目前還在公司裡面當實習生
176公分
80公斤
平常的休閒活動就是健身，以及坐在咖啡廳讀一些課外書籍我最喜歡的領域是哲學跟科技的文那偶爾會去美術館看一些想看的展我是這麼認為喔！
藝術最特別的地方就是每個人看到的面都不一樣，和其他人一起討論的這種情境與氣氛我很喜歡
我個性應該算是蠻好相處的 不太會亂發脾氣也很理性
我喜歡打扮自己出門 讓自己比較有自信這也是一種禮貌呢！
希望妳也有運動習慣 可以一起運動
年齡在21~25也在台中會更好
完全可以跟我交換照片
慢慢聊 慢慢來~~","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460309-191","https://www.dcard.tw/f/partner_selection_criteria/p/261156880","#異性 異性｜想找一個可以慢慢走很久的人🤍","#異性 異性｜想找一個可以慢慢走很久的人🤍RRachel追蹤3 月 23 日 02:00上一篇忘記開啟私訊😅😅再發一次

關於我
29歲｜台中人｜大學畢
身高171（穿平底也不會太矮😆）

個性慢熟，但熟了其實很好聊
喜歡笑、也喜歡讓身邊的人開心
重感情，認定了就會很認真對待一段關係

平常生活很簡單
喜歡追劇、滑手機耍廢
也很愛狗（會自動對狗狗加100分🐶）
偶爾會想出門走走、到處晃晃，吃吃喝喝那種

—

希望遇到的你
27-34歲｜在台中生活｜大學畢

✔ 身高180以上（有點私心😳）
✔ 體態乾淨舒服，有在打理自己、會穿搭
✔ 情緒穩定，脾氣好，溝通不冷暴力
✔ 幽默、體貼，願意給另一半安全感
✔ 對感情認真，不玩曖昧、不亂來

生活上：
可以小酌，但不菸不約砲
交友圈單純
有車加分（一起出去玩比較方便🚗）

—

我想要的關係
不是玩玩的那種
是可以一起吃飯、聊天、分享生活
慢慢變成彼此很重要的人

希望你也是認真想談一段穩定關係的人

—

如果你覺得我們頻率可能合
可以來認識看看☺️

（私訊請附上照片及自介感謝🙏）
異性","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779460314-192","https://www.dcard.tw/f/partner_selection_criteria/p/261156974","#異性 想認識新異性對象☺️","#異性 想認識新異性對象☺️國立臺灣師範大學更*  留言我會慢慢看
謝謝提供詳細自介的人
能快速了解彼此興趣合不合

大家如果自介能寫詳細一點 
不要只是留言「能認識嗎？ 」🙏

==


關於我
地點：高雄（偶爾出差台北）
年齡：31
身高：167
體重：54

個性：有時E,有時I 
不認識我或週遭人對我的評語是看上去比較冷一點
但其實滿多話，也喜歡捉弄人（要夠熟）

個人習慣：工作比較不忙的時候會上健身房，假日小酌，或者在家休息，偶爾出門散步

興趣：聽音樂、旅行（獨旅）、跟朋友吃飯喝酒

消費理財：出門吃飯、買東西 沒什麼在看價錢，有固定在存

動物：狗、鸚鵡（❗️貓咪會氣喘先不要）

家庭：父母健在，與兄弟姐妹關係融洽

感情狀態：單身，前任對象感情長跑結束1.5年


希望你：
- 身高177以上
- 縣市沒侷限
- ❌不要抽煙、三觀正常
- 指甲乾淨、會打扮自己（我會認真打扮，希望你也是✨）
- 吃東西不要發出聲音
- 穩定收入（有投資觀念）



因為工作，感覺快讓自己兩點一線了😆
但也13年沒待在高雄，想多認識其他異性對象 從朋友開始～

這邊也開放單純交朋友，出來喝咖啡、散散步
高雄好無聊🫠認識異性對象感情",""
"1779460320-193","https://www.dcard.tw/f/partner_selection_criteria/p/261157033","#異性 想徵看看穩定的伴侶","#異性 想徵看看穩定的伴侶K史怒比#異性 想徵有緣的妳

正文⬇️
🔹地點：新竹地區
🔹年齡：27！
🔹學歷：master✔️
🔹外型：173/72，穿衣風格整齊乾淨寬鬆 眼鏡 捲毛
🔹工作：新竹科技
🔹血型：B

個性：情緒穩、有責任感、冷靜、熱心助人、情緒價值

生活習慣：無不良嗜好～有運動習慣

興趣：美食（不吃很辣、電影、跑咖、拍照

想找的條件有~
可以接受北部或中部
▶️找跟我差不多年紀
喜歡有想法的人，有自信
喜歡可以一起規劃未來

有喜歡的話可以留言告訴我📢!認真想要脫單🫶🏻🫶🏻伴侶感情愛情女生閒聊","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460325-194","https://www.dcard.tw/f/partner_selection_criteria/p/261159327","#異性 大叔尋找有趣的人生伴侶","#異性 大叔尋找有趣的人生伴侶Ccarter關於我
年齡：46歲 
身高：173
體重：85
學歷：私立大學畢業
地區：苗栗縣
外型：一般（偏胖）
經濟：一般無負債，生活過得去
房車：有車，住家裡，無貸款
婚姻：無
小孩：無（不希望有小孩）
個性：不熟時偏內向 ，不喜歡人多嘈雜的地
           方
興趣：旅遊，踏青，追劇，小說
信仰：無

✨希望妳
年齡：40-50
身高：不要求
體重：不要求
學歷：不要求
地區：不要求，但近一點最好（桃竹苗，台中）
外型：不要求
經濟：正常有工作的人
房車：不要求
婚姻：不要求
小孩：不要有小孩，以後也不要生
個性：不要有公主病
興趣：能陪我旅遊，嚐嚐各地美食的最好
信仰：無

拒下列條件
❌男女關係複雜，夜店跑趴者
❌酗酒、吸毒、賭博者

年齡大了，來這看看是否可以遇到合適的人生伴侶，沒什麼要求，只希望遇到正常人。

有意願認識的請留言，愛攻擊,嘴砲的麻煩到那些騙財騙色的版輸出，謝謝異性交友擇偶條件","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460331-195","https://www.dcard.tw/f/partner_selection_criteria/p/261159671","#異性 #異性 再次發文還沒遇到合適的~","#異性 #異性 再次發文還沒遇到合適的~Q沽名關於我 年紀：32 
學歷：大專 
職業：前端工程師 
地區：台中 
身高/體重：186/85 有刺青 
興趣：重訓、動漫、追劇、電影、遊戲、格鬥、展覽 
個性：情緒穩定，樂觀，不菸不酒不檳榔 
家庭：正常無負債 
星座/血型：雙子 AB型 
MBTI:INTJ 


關於妳
年紀：不限 不要大我太多歲就好 
外貌: 雙眼皮 
身高體重：不過胖過瘦 
個性：直接，反差萌，外向 
興趣（加分項）：會運動 喜歡吃美食 
禁止事項：抽煙，負債

異性遇到","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460336-196","https://www.dcard.tw/f/partner_selection_criteria/p/261159898","#異性 #異性","#異性 #異性G忤沒談過感情，所以有點好奇，上來發看看
第一次在這邊發文，版型有參考，謝謝🙇

關於我
年齡：22歲（2004/04）
星座：金牛座
身高體重：168cm/68-70起伏
外型：男生頭（可以接受的話）、戴眼鏡，應該還算看的過去
MBTI：ISFP-T
座標：桃園中壢
學歷：高中畢業（大學夜間就讀中）
工作：助理工程師夜班
收入：能養得活自己
個性：有責任感，內向，不擅長跟人聊天，願意付出，專一，比較偏感性，慢熟
興趣：漫畫、畫畫、閱讀，偏宅，但有人揪我我基本上都會去
生活習慣：會抽煙，不常喝酒，不吃檳榔，晚上上課、上班，白天基本上在睡覺
感情經歷：0

希望你
性別：男
年齡：20-28
身高：170以上
地區：桃園
薪水：不限，可以養活自己就行
外型：看得順眼，體態正常即可，喜歡有點肌肉的（沒有也沒關係）
個性：情緒穩定、有耐心

我自覺自己真的比較難相處，也非常非常非常（很重要）不會跟人聊天，所以希望您覺得我太難聊，或者是覺得尷尬了，請直接告訴我；另外，我知道自己的身高體重可能不在正常範圍內，相較一般女孩子，我可能會更像個男孩（常常被認錯）。所以如果有願意跟我交換照片的人，我很感謝，但若覺得我不適合，希望您也可以直說，相對的，我覺得不適合，我也會直接跟您說，這樣才不會浪費彼此的時間，謝謝您。
最後，我很黏人，喜歡抱抱，希望能是一段長久的關係。
希望各位可以接受再來，不接受也不用來砲我，我覺得很沒意義。
感謝閱讀到此的您。","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779460342-197","https://www.dcard.tw/f/partner_selection_criteria/p/261159910","#異性 北部尋找分享生活給情緒價值的隊友","#異性 北部尋找分享生活給情緒價值的隊友Kkevin想要看極光  動物大遷徙   
希望找到也有想去的人
自我介紹
年齡：36
身高/體重：180/76
職業：藥師
收入：120+
位置：基隆
個性：幽默有想法  熟了會比較好聊
興趣：美食 旅遊 看電影 玩貓 動漫
外表：小麥色有酒窩 

關於我：
因為生活圈比較小  所以上來徵友  
希望可以認識分享生活的人
最近在練習慢跑 希望今年可以挑戰半馬
計劃一年出國2～3次
無不良嗜好  不抽菸 賭博 偶爾朋友小酌
薪資穩定無負債 無糾纏不清的前任

希望妳
年齡：28～35
位置：在北部 我有車所以見面沒有問題
喜歡分享生活  有自己的興趣
可以溝通好聊 有想法  可以互相給情緒價值
不抽菸  喜歡動物
                                                                          相處部分                                                                        
1. 可以幫選擇困難的妳給意見XD                                                   
我是有自己想法的人 能互相溝通                                                   
2.喜歡像朋友相處的感覺 可以互相打鬧                                             
在同一個空間做各自做自己的事也不會厭煩                                          
3.聯絡方面不會突然失聯  喜歡互相報備的感覺                                      
彼此有把對方放在心裡                                                            
4.在妳生病不舒服時，我可以用我專業的地方幫妳                                    
5. 我覺得可以是情人、家人、老師各種角色                                       
在開心的時候一起歡笑                                                            
難過的時候有個陪伴                                                              
迷惘的時候有個指導  
                          
喜歡去外面找他們想多去旅遊喜歡吃美食如果有興趣的話 請再私訊我  
希望有一些自介讓我認識 不要只有嗨！北部異性","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460347-198","https://www.dcard.tw/f/partner_selection_criteria/p/261159978","#異性 時隔快一年又來po文了～希望可以認識異性朋友","#異性 時隔快一年又來po文了～希望可以認識異性朋友Johnson性別：男
年齡：28
身高：168 
體重：73
主要活動區域：桃園
戀愛經驗：無
職業：病媒防治專業技術員（一人公司，我爸➕我）
代步工具：摩托車、二手vios 
經濟：算可以養活自己，沒有貸款、欠款我喜歡旅遊、爬山、追劇、小酌、喝咖啡、聽音樂、唱歌，不想過著日復一日像行屍走肉的生活，所以最近開始嘗試不同感到好奇的事情，去嘗試、體驗，並且從中更了解自己，目前嘗試了攀岩、打漆彈、音樂祭、溯溪、露營。

爬山也是前陣子嘗試變成熱愛的活動，爬了一些中級山和百岳，我把爬山的過程和看到的景色拍成vlog，給自己走過的痕跡留下一點紀錄～

2025年我改變了很多事情，做了眼睛雷射手術、剷掉了25公斤的贅肉、養成了重訓和健康飲食的習慣、養成紀錄自己飲食、寫日記紀錄自己發生的事情和當下的感觸、發現我喜歡做的事情（音樂祭、露營、爬山），希望2026年的我也可以成為更好的我，更了解自己想要的是什麼，並且認識更多很棒又有趣的朋友。

不排斥認識怎麼樣的異性，我也沒什麼條件可以挑剔🤣相處起來舒服才是最重要的，如果妳覺得我可以認識那歡迎留言私訊我～

然後我真的很不會開頭跟別人聊天還請見諒…",""
"1779460353-199","https://www.dcard.tw/f/partner_selection_criteria/p/261160213","#異性 從朋友做起 徵飯友","#異性 從朋友做起 徵飯友國立彰化師範大學想找個朋友一起吃飯
聊得起來再進一步
平常一日的餐費都在200左右
想趁假日吃點好的😵‍💫
但又跟朋友的飲食習慣不太一樣
所以想找個飯友假日一起吃飯
大概兩個禮拜左右一次
也可以一起出去玩

【自我介紹】
年齡：21
身高體重：159/55
職業：大三生
個性：內向(๑•́ ₃ •̀๑)
地點：台中 彰化市
感情經驗：0，沒有異性朋友
外貌：肉肉的，平常不會化妝

希望你
25歲以下（大學生佳）
無抽菸、吃檳榔嗜好
個性活潑，因為我很害羞
168cm以上 BMI正常
在台中者佳",""
"1779460358-200","https://www.dcard.tw/f/partner_selection_criteria/p/261160468","#異性 #異性 南部尋找人生的隊友","#異性 #異性 南部尋找人生的隊友RHoHo之前都在別人的版私訊留言
自己也來發文來找尋人生的隊友
以下是我的自介。
• 基本資訊： 1994年 / 173 cm / 89 kg /天蠍座
• 座標： 台南 / 南科上班（生活圈單純，就是上班、下班、搞副業）/ 有房。 
• 年薪：66 
• 感情經歷： 一任（8年）
• 關於我的斜槓生活 
創立了自己的咖啡品牌 ，假日偶爾佛系會出現在市集跑攤賣飲料。
生活碎片 
• 動態： 每週固定參加羽球社團活動
• 靜態： 下班喜歡追劇、電影、研究品牌設計和行銷，生活簡單但很充實。
• 穿搭： 偏好簡單的風格，乾淨舒服。

•關於你
地點：台南佳 
身高：160-170/BMI正常
生活圈同樣簡單、願意分享生活中的大小事。
能夠溝通、互相磨合相處
如果妳也喜歡咖啡、運動，歡迎私訊交流！

•婚姻：可以共同討論未來規劃異性南部尋找","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460364-201","https://www.dcard.tw/f/partner_selection_criteria/p/261160942","#同性 #南部#交友","#同性 #南部#交友M晨型人好累💡關於我：
單身  T
年紀：40
星座：天秤
外表：170cm左右、短髮、戴眼鏡、中性穿搭。
學歷：大學
工作地：高雄 公務員（要輪班  抓壞人那種）
個性：幽默  隨和  獨立 
興趣：球類運動基本上都喜歡、拍照（比較喜歡拍別人自己被拍會尷尬癌發作）、電影、聽音樂、旅行、散步、偶爾小酌、不菸、不喜歡吵架、因為很傷神、理性溝通。


🎈希望妳：
單身，性別認同是女生 喜歡女生
（頭髮比我長就行的P/H）
年齡：33-43
地區：台南、高雄優，比較希望可以常常見面。
外在：順眼、160-170、體態適中、喜歡運動的人、笑起來好看、可以接受我是短髮
職業：穩定工作 、有ㄧ技之長或差不多背景的人。
個性：成熟、情緒穩定、時間觀念良好、願意溝通、有禮貌、不會出口成髒、重點還是談到來就好、懂的自己要的是什麼、可以一起穩定有熱忱的過生活。
生活習慣：不抽菸、酗酒、衛生習慣良好。
興趣：不拘、但希望可以有相同話題、或者可以跟我分享對什麼有興趣、可以一起嘗試去體驗。

剩下的可以再透過聊天慢慢認識，慢慢交換彼此生活，希望可以找到願意從網路走到現實生活的人。

🌈一成不變的生活裡🌈
若能遇見能接住彼此的人
那會是最棒的事

歡迎直接私訊🙂！","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779460369-202","https://www.dcard.tw/f/partner_selection_criteria/p/261161953","#異性 #台中工程師#找結婚對象","#異性 #台中工程師#找結婚對象國立臺灣大學#異性 尋找人生好隊友

職業：工程師
年齡：28歲 
身高體重：172/60
年薪：300-350W
學歷：理工碩士畢業
地區：台中
感情經歷：三任
經濟：有車有房（無貸款）。有股票有存款。
個性：可E可I，情緒穩定，非媽寶，獨立
興趣：追劇、料理、美食、羽球、慢跑、爬山、踏青、咖啡、旅遊…可動可靜
信仰：無
其他：不菸不酒不檳榔

期望的妳：
年齡：24-28歲
身高體重：155以上/BMI正常
學歷：不限
地區：不限 台中佳
年薪：職業不拘
信仰：不限
其他：可偶爾運動，生活習慣乾淨

❌已婚、有小孩、吃素
❌憂鬱症、躁鬱症、身體不健康
❌男女關係複雜
❌酗酒(可小酌)、吸毒、大片刺青(可小圖)


有意願者請留言自我介紹，我會主動私訊
需包含以下資訊
年齡、身高體重、職業、地區、興趣 

未感興趣或未按照要求可能就會忽略
祝大家都能遇到理想的人～台中工程師愛情",""
"1779460374-203","https://www.dcard.tw/f/partner_selection_criteria/p/261162208","#異性 異性交友","#異性 異性交友T警政鼠叔長最近剛轉學，暫時身邊異性朋友比較少，想找個合得來的女生先單純做朋友（假如合得來再考慮其他關係）
名稱：AWin
星座：雙魚座
就讀科系：設計/商業
興趣：繪畫、辯論、美食、社交、心理學、探討社會議題（？
專長：計劃、辯論
（補充：對小動物比較不感興趣，對人類比較感興趣😅）
位置：台北人
生活作息：白天上班晚上學校（有時沒班/課會出來溜達）
飲食：咖啡、日式拉麵、義大利麵、丼飯
身高：181
其他：比較忙的時候有時是為了一些未來規劃
（ig、照片私下給，怕被認識的看到😂）
剩下的問題有人問我再更新（？
更： 男生也可以，反正最近比較無聊可以聊一些遊戲、生活、工作、動漫
DC：交友異性閒聊徵友","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460380-204","https://www.dcard.tw/f/partner_selection_criteria/p/261162590","#異性 #異性 北部 生活穩定只缺一個能分享日常的人","#異性 #異性 北部 生活穩定只缺一個能分享日常的人IRX快到奔三的年紀，壓力開始慢慢浮現，
因此決定上來發文，看能不能在茫茫人海中撈到一點緣分（或至少新朋友XD)

關於我
年齡29
身高173
體重肥 110左右
長的應該還算安全（物理上跟心理上應該都是XD）臥推150 肩推100 都是1RM
碩畢

個性隨和，也蠻樂觀的，覺得自己抗壓性還不錯，有上進心（自己講XD

興趣的話，蠻愛看運動比賽的，籃球、棒球、網球和排球，享受比賽的氛圍，也喜歡旅遊，在美國唸書有多次公路旅遊(開超過4000公里），目前每年都希望至少安排兩次出國，趁年輕多走多看多體驗不同文化風情，持續探索這個世界，也愛吃Buffet，不吃回本，吃享受的那種XD 

關於你
年齡24-31
生活圈也在北部
興趣、價值觀相近

如果先從朋友開始，一起看球賽也很棒XD","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460385-205","https://www.dcard.tw/f/partner_selection_criteria/p/261162647","#異性 尋覓舒服相處的夥伴","#異性 尋覓舒服相處的夥伴AXYZ悶騷的鼓起勇氣發文，別認親有點緊張 😂  
平常生活比較單純，還是希望能遇到一個  
可以一起分享日常、互相陪伴，也能一起玩桌遊的人

—

📍基本資訊  
30歲 / 176cm / 76kg  / INFJ / 摩羯座 /最後的戀人
桃園人、桃園新北出沒  
四大理工碩 / 工程師  
收入穩定且養得活自己
會開車，也能一起搭大眾交通工具

—

📍關於我  
個性偏慢熱，但其實不難相處  
熟了之後是那種蠻穩、會照顧人，也會記得細節的人  

生活簡單規律  
不抽菸、不跑夜店  
只跟夥伴小酌  

—

📍興趣  
✔ 桌遊（真的很加分，如果你也喜歡）  
✔ 電玩（OW、Apex、世紀）  
✔ 偶爾旅行 / 開車亂晃  
✔ 看動漫 / 放鬆型影片  
✔ 吃美食 / 幫你拍好看的照片  

—

📍生活感
最近有在跑步，也想慢慢養成重訓習慣  
如果你也喜歡運動或想一起變健康，可以一起嘗試  

—

📍感情觀  
比較重視「穩定、舒服」的關係  
不用每天黏在一起  
但彼此都在對方的生活裡  

可以一起吃飯、聊天、旅行  
也能互相支持各自的生活  

我不是那種一開始就很熱的人  
但熟了之後，會變成那種  
你累的時候會想找的人  

—

📍希望的你  
年齡差不多（24–32）  
身高不要低於155，身高減體重大100
身高差會沒有辦法抱抱親額頭QQ

北部活動為主 （台中也可以）
有自己的生活與工作
養得活自己且有多餘時間就好

外在順眼就好，彼此先互換照片吧！
比起條件，更在意相處起來的感覺！

—

如果你不知道怎麼開話題也沒關係  
可以直接跟我說你最近在做什麼  
或著交流你對於任何人事物的看法

—

如果你也覺得  
「穩定舒服比短暫熱鬧重要」  
可以來互相切磋看看吧！
先以我的排版傳給我你的自介
作為煙火般的緣分吧！

—
愛情交友徵感情異性","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460391-206","https://www.dcard.tw/f/partner_selection_criteria/p/261163015","#異性 新竹 竹北｜ 各自獨立，就是最好的陪伴","#異性 新竹 竹北｜ 各自獨立，就是最好的陪伴n1ka✨關於我
• 基本： 38歲 / 161 / 60 / 新竹
• 外型： 看起來比實際年齡小。 膚質狀況好、斯文乾淨，穿搭講究質感，認為品味是種生活態度。
• 生活： 不菸不酒、不愛社交應酬。 雖然是業務，但更喜歡規律健身，或是待在自己的空間享受獨處的 Chill 時光。
• 感情： 離異一子，因前妻外遇無緣，已斷乾淨、無糾纏。這段過去讓我更懂得珍惜誠信與對等的付出，現在的我生活重心簡單、對感情負責任。

• 興趣
• 音樂： 彈吉他，享受旋律帶來的平靜。
• 遊戲： 也是個玩家，能一起玩就太好了。
• 影像： 攝影，用鏡頭捕捉生活裡的美感。
• 動物： 喜歡小動物，客戶家的惡貓我都可以照嚕。


✨希望妳
• 地區： 新竹，或是距離不遠的妳。
• 條件： 28-40歲，BMI 正常，是個愛笑、懂得打扮自己的女孩。
• 觀念： 年薪不重要，各自把自己顧好，才是最健康的關係。 在獨立的基礎上互相陪伴、不依賴，是我心中最自在的樣子。
• 性格： 交友圈單純，能理解並包容我的過去。希望妳也追求情緒穩定，我們一起把未來的日子過好。

私訊換個照片 還是ig吧  謝謝",""
"1779460396-207","https://www.dcard.tw/f/partner_selection_criteria/p/261163230","#異性 南部 找人一起享受人生","#異性 南部 找人一起享受人生CCMY關於我
1993/03，182/68，高雄，ISTJ，牡羊
國營/輪班/120，有車沒房，有存款跟投資股票

不菸不酒不檳榔不黃賭毒，沒去過夜店

有運動習慣，算是動身體健康的，會健身跟游泳

興趣偏宅一點
遊戲：寶可夢/魔物獵人
漫畫：魔法少年賈修
動畫：遊戲人生/不起眼/美好世界/RE0
遊戲平台：Nintendo Switch
音樂：早期的中文英文歌/Vocaloid/動畫歌/JPOP

有在關注棒球，經典賽中華隊的表現很讓人感動

過了好幾年的兩點一線日子，生活比較單調，後來有逼自己出門走走，有去逛公園、看展、看棒球賽、看電影、看燈會

這幾年跟同事每年會出國1~2次，目前只有去過日本，有滑過雪

希望你
年齡+0-5，BMI正常，有正常工作，不抽菸，無大片刺青，跟我有相同興趣，在南部異性南部","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460402-208","https://www.dcard.tw/f/partner_selection_criteria/p/261163695","#異性 交友","#異性 交友盜版蒙娜麗莎好可怕第一次發這個
我年紀還有點小發這個好像也不合適
暫時純交友
我沒有女性的朋友
身邊都男的快把我掰彎了

✨關於我
年齡：18
身高體重：175/55
學歷：高職（在學）
地區：高雄
年薪：不固定，有工作
外型：非常的路人甲、內雙眼皮、瘦
感情經歷：3任
個性：非常的奇怪，會因為一點小事生悶氣，是個
非常大的醋罈，有輕微健忘，常常忘東忘西，但只有生日不會忘、拍的照片也都很抽象，幾乎是以抽象來過生活
信仰：無神吧，常常開各宗教的玩笑
其他：非常討厭煙味（抽菸閃著我，我還是能接受）、酒量非常差、會常常因為課業的關係感冒、是個細節怪，一點微弱的改變我幾乎都感覺得到、能在我生氣的時候給我一個小空間

🤩希望妳
年齡：不要超過35
身高體重：165以下最佳
學歷：不限
地區：高屏南都行
年薪：不限，有工作就好
外型：不拘我看的順眼就好
個性：不要非常暴躁、太常無理取鬧也不行
其他：不檳榔、不會約砲、沒有男閨蜜、不要答應自己做不到的事",""
"1779460407-209","https://www.dcard.tw/f/partner_selection_criteria/p/261164053","#異性 希望能找到穩定的對象","#異性 希望能找到穩定的對象L••••••••••••【自我介紹】
地區：台中
年齡：25
身高體重：166/52
職業：藥師
個性：安靜、愛玩
興趣：健身、爬山、溜冰、旅遊、看蠟筆小新
未來期望：希望早日結婚，希望可以至少有2個小孩

【擇偶條件】
姓別：女（沒結過婚，沒生過小孩）
地區：中部（希望近期有機會可以見面）
年齡：大約32以內（考量到想要有小孩）
身高體重：不限
個性：愛玩
興趣：不限異性台中","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460414-210","https://www.dcard.tw/f/partner_selection_criteria/p/261164342","#異性 宅宅徵友","#異性 宅宅徵友S火山大隊長🌋自從上次談戀愛已經是幾年前的事了
最近比較有空上來徵友
座標：桃園、雙北
年紀：26
長相：早餐店阿姨的帥勾、牙齒矯正過
身材：168/72
經歷：一任
學歷：四大理工碩士（6月畢業）
興趣：腳踏車、游泳、switch、旅行、看動畫、宅宅的東西

個性：個性偏懶、有點潔癖、不會讓自己臭臭的、會講笑話、算情緒穩定、如果不是很緊急的事情的話，做事喜歡慢慢來、不太喜歡社交、朋友差不多10個內

其他：會點日文、日本獨旅蠻多次的，大部分聖地巡禮居多、也會去看演唱會。

不太喜歡戶外運動、爬山或是sup，因為很容易被蚊子叮。但有騎公路車環台一圈過。
-
希望妳：
年紀：-1到+7
身材：適中，155以上，比我高也沒關係
個性：有禮貌、愛乾淨、尊重別人的興趣愛好、喜歡貓
不是：過於自卑、情緒化、冷暴力、講話很大聲、遇到問題直接搞消失、在約會的時候講很掃興的話、政治狂熱、國小老師（對國小老師有陰影）、讓別人等超過2小時。
沒有：刺青、抽菸、耳洞和肚臍以外的環、精神病史
加分：有玩switch或是知道LL、邦邦
-
雖然知道自己條件大概就這樣，但還是佛系的上來徵徵看，抱歉條件是因為之前的經歷所設定的，如果有人認出我來，那就認出吧。如果有機會可以一起打switch或是出來吃個飯。<img alt=""sticker"" loading=""lazy"" decoding=""async"" data-nimg=""intrinsic"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%"" srcSet=""https://megapx-assets.dcard.tw/images/f90b9715-8dd0-46f6-a434-38c321d2cde4/160.webp 1x, https://megapx-assets.dcard.tw/images/f90b9715-8dd0-46f6-a434-38c321d2cde4/320.webp 2x"" src=""https://megapx-assets.dcard.tw/images/f90b9715-8dd0-46f6-a434-38c321d2cde4/320.webp""/>宅宅徵友異性交友","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460419-211","https://www.dcard.tw/f/partner_selection_criteria/p/261166676","#異性 #異性#南部#伴侶#","#異性 #異性#南部#伴侶#中原大學關於我

南部生活中（台南 / 高雄 / 屏東）
33歲，自己創業（公共工程）

168 / 65，有在健身
外在有在顧，至少見面不會讓你失望😄

—

白天在拼工作
下班之後，比較像在過生活的人

不太會講甜話
但相處久了你會發現
我其實蠻好笑，也蠻有耐心

比起條件
我更在意兩個人相處起來的感覺

⸻

生活

目前年收200+
也有在存錢與投資，對未來有自己的規劃

在南部有車有房
生活算穩定，也還在持續往上走

—

不會把這些掛在嘴上
但該有的穩定，我都有在準備

—

會運動、健身
也會安排時間放鬆自己

每年會出國1–2次
讓自己換個節奏、看看不同的世界

—

我蠻熱愛生活的
不會只把時間花在工作上

有時候看電影
有時候突然想出門走走
動靜都可以

⸻

相處

情緒穩，有問題會講清楚
不喜歡冷戰或猜來猜去

我不會一直黏
但該在的時候，一定會在

關係不用很用力
但要是舒服、可以做自己

⸻

感情

談過兩段長期感情
也交往過比我高的女生（165+）

所以身高對我來說不是問題
相處舒服比較重要

—

我不急
但我不隨便

⸻

希望妳

不用完美
順眼、乾淨、有自己的生活就很好

希望妳大概在25–36之間
也在找一段可以一起走下去的關係

我在意的是：
• 有想法
• 能聊天
• 情緒穩定

如果聊得來，其實很多都不是問題

⸻

最後

如果你也覺得
「感覺」比條件重要

那我們應該會蠻好聊的🙂

—

私訊 簡單介紹一下自己就好
順的話，再慢慢認識也不遲異性南部伴侶",""
"1779460425-212","https://www.dcard.tw/f/partner_selection_criteria/p/261167170","#異性 #穩定另一半","#異性 #穩定另一半H馥芮白【自我介紹】
年齡：33
身高體重：178cm / 82kg
職業：工程師
個性：溫和親切
年薪105萬。

運動：
平時喜歡打棒球。

休閒：
喜歡進電影院觀看首輪影片，或是在家欣賞 Netflix 影集。

藝文：
閒暇時會安排去看各類展。
居住地：高雄

【擇偶條件】
年齡：22-30
身高：155-175cm

地區：
高雄或台南，希望生活圈相近。異性交往高雄","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
